flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_cnt,ece_flag_cnt,down_up_ratio,avg_pkt_size,init_win_bytes_fwd,init_win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,type,const_feature,empty_feature,inf_feature
237882.054575,13.097072,20.834852,2882.325991,2185.286338,805.652299,23.92456,153.114685,61.693799,971.83367,19.771547,138.828588,75.79059,11535.596471,80.726436,1484.000717,3533.477752,43223.351563,0.014829,1923.45958,2664.629717,25895.138623,0.0,1962.206644,2736.41332,36627.436762,0.055083,84.952237,81.987929,36.443517,38.771609,15.159835,781.679703,172.195627,101.519029,13344.71971,1,1,0,3,22,0,0,0,1.10808,182.060958,52863.080182,45917.43086,7.171102,33,6023.038824,12351.410405,114434.273899,0.042708,13939.558129,16599.995297,238906.475596,0.0,NonVPN,File-Transfer,0,,inf
263222.543711,18.519119,19.496248,2369.275378,2576.037042,570.614548,23.231779,115.315122,100.034047,1022.429337,19.073333,160.307254,152.005196,9364.085373,74.134346,1601.821568,2754.939082,27480.83839,0.025988,1503.015828,2750.316144,25611.473794,0.03536,2066.059397,1495.038871,36337.916749,0.0,100.400734,102.829192,68.166505,39.24462,17.155756,895.844808,154.289701,124.084163,9724.025694,2,1,0,3,21,0,1,1,1.205256,186.421521,65541.800313,41235.85034,7.978494,32,6356.970794,7991.439433,123481.523557,0.032575,8672.074383,18636.201658,251851.58845,0.0,NonVPN,Browsing,0,,inf
233980.75024,18.246613,16.832109,2289.927835,2309.404003,664.950631,20.617518,125.787273,102.969401,995.94167,20.694706,186.926486,94.759942,6756.625102,84.78745,1387.320159,3500.331426,43130.068274,0.045384,1482.10216,2423.705154,38879.58019,0.0,1837.29645,2259.96705,32804.161766,0.0,88.671038,100.415397,45.89933,40.235887,19.999579,1019.779703,237.258802,112.650324,8177.500143,1,1,0,3,21,2,0,0,0.931214,129.651664,61781.46633,53549.883515,8.966079,28,6469.367991,6810.930446,103724.942698,0.0,8881.23151,15721.851147,270756.756086,0.0,NonVPN,P2P,0,,inf
252657.623672,19.365274,19.296714,2170.055924,2287.328377,919.64123,15.763088,156.555379,90.413355,1082.348986,21.482525,163.87336,85.411076,10247.75611,87.752749,1182.757358,2758.31383,46060.517553,0.0,1471.410227,3019.497147,29102.948891,0.047772,1870.631906,2799.432547,34956.551544,0.069364,98.804569,115.927936,53.208756,37.00668,22.738849,1123.035072,199.535716,100.234887,11310.055381,1,3,0,5,14,0,0,0,1.255324,142.514693,44534.839798,70052.030643,9.990272,28,4236.746194,9865.017066,102883.833615,0.073757,7624.973304,17632.633444,253803.910909,0.0,NonVPN,Browsing,0,,inf
150931.263734,14.469485,16.335018,2640.247717,2233.623561,865.198968,15.347937,162.966701,53.749254,1239.437981,23.390588,89.458177,95.78856,8002.617581,83.78551,1308.110368,2818.33252,35827.924697,0.0,2066.259773,3162.131468,28625.301355,0.0,1594.52089,2835.794432,35407.378224,0.0,85.70348,101.334488,48.615295,54.663685,19.252473,1171.4426,177.486492,135.476796,12115.484505,1,2,1,5,19,0,1,0,0.93135,109.702073,46744.737744,64383.945557,9.00963,30,4633.719484,8711.857447,150533.050128,0.069044,11372.525396,16164.929415,178092.41335,0.085968,NonVPN,Audio-Streaming,0,,inf
284769.969534,18.165621,10.629872,2216.20537,2540.503765,898.325423,18.376289,143.743824,100.03449,774.680305,21.520136,186.263783,136.502017,10882.483251,113.38941,1415.955835,4061.164942,28836.660871,0.101112,2497.169908,2813.696452,34494.218242,0.0,1924.555389,2492.121331,33700.04646,0.027797,86.046327,130.328501,61.082965,32.940489,25.919518,702.205407,148.38609,104.891377,10750.915148,2,1,0,2,18,0,0,0,0.978706,135.097209,61596.764393,46010.245155,8.74065,30,4744.034174,5883.085658,91117.175952,0.0,11116.45374,18903.336238,255307.838572,0.047377,NonVPN,VoIP,0,,inf
209546.335092,15.4708,20.253476,2608.894619,2530.794648,666.207402,21.208369,162.905486,109.970049,790.040415,21.115116,204.49959,101.932815,8731.040048,116.445792,1054.506587,4384.373009,37368.476277,0.043336,1764.74891,2726.997549,28580.952901,0.042829,1874.963405,2511.234978,45097.651974,0.001469,70.269984,70.247848,80.148243,40.529404,27.422618,964.614405,169.24369,103.057189,13988.711691,1,1,0,2,24,0,0,0,1.282736,188.998313,53840.939908,59571.440467,8.826085,26,4316.836433,11020.698701,147665.987541,0.0,11982.702503,15969.746816,188506.601119,0.110905,NonVPN,Browsing,0,,inf
299388.766491,17.020728,15.226917,2110.925987,2275.944842,814.051843,21.115723,140.789612,66.438513,1245.393556,25.026116,194.793581,101.636294,6828.960993,93.575561,1318.548054,3608.691803,48849.946455,0.038251,2120.200237,3444.115598,32105.199393,0.054961,2177.789807,1842.382158,33054.33587,0.0,83.33264,82.331344,66.541354,52.946328,24.332852,1162.320373,115.222085,78.417999,15270.067335,1,3,0,5,19,0,0,0,0.980649,159.887195,57643.813082,65500.405464,8.914004,27,5806.470418,10897.420246,131022.511173,0.01608,12874.609189,15117.164742,257798.539087,0.0,NonVPN,Chat,0,,inf
170460.479864,18.352203,18.057377,2582.293383,2234.705235,812.957635,20.218268,161.714856,73.029496,1003.066844,16.025737,158.361917,79.057946,10916.255173,101.842236,1514.921739,4048.557092,39611.480981,0.030479,1821.39124,2559.642228,37055.779493,0.104094,1844.672001,3220.194674,35952.995505,0.016556,83.559359,90.244412,21.28221,57.431956,17.498963,860.867743,158.457301,85.891539,10432.432256,1,1,0,2,20,0,0,1,1.139169,204.388727,39367.370187,43221.761332,9.444114,29,5981.047182,11794.029156,151117.119173,0.0,17154.589658,19890.282828,263350.292714,0.0,NonVPN,VoIP,0,,inf
173902.586097,11.83832,14.974924,2745.411852,2827.957611,711.674262,19.510872,143.040847,102.960821,757.634762,25.510645,189.722779,93.192413,12215.49031,89.945732,1149.826969,3691.258868,42411.986563,0.020421,1416.163745,2980.210806,41731.113168,0.0,2127.51517,2404.203914,50460.389085,0.061982,84.062346,74.78245,49.350594,51.044823,15.095028,684.359557,165.262289,102.4015,10684.056533,2,1,1,3,23,0,0,0,0.887239,140.981749,56346.945535,71779.137562,9.701218,28,4592.461763,10708.442989,146268.817125,0.0,10706.871556,15830.257443,206702.464978,0.019299,NonVPN,Email,0,,inf
216660.735801,15.708133,13.175438,1385.644505,3029.751468,693.393475,27.685511,203.239624,81.795046,1278.926585,28.050322,159.091833,58.879573,10676.745285,95.535159,1508.70312,3068.190362,33352.441605,0.0,2028.950481,2434.152328,28053.74357,0.0,2032.832173,2239.586301,39621.380342,0.0,75.741861,133.393636,56.688998,41.431344,22.108239,610.787588,202.149037,117.890921,10944.013141,1,1,2,2,19,0,0,0,1.259721,170.272974,59491.98248,66427.405759,10.077258,25,5091.642849,6703.215057,128046.066741,0.107716,10381.041048,18205.733428,341765.801034,0.043131,NonVPN,Browsing,0,,inf
212142.769109,16.682603,19.557728,2767.790001,3168.175559,401.136759,16.917664,148.109278,73.55235,300.585167,20.865328,179.883016,99.599363,7795.227034,95.709045,1486.45822,2930.088062,52370.383298,0.002886,1517.629571,2073.716533,28849.963062,0.055671,1703.472065,3100.32326,34578.688289,0.099662,85.619621,83.934651,67.952791,51.237178,18.57076,711.432696,180.920245,101.143273,7270.209835,2,2,0,3,19,0,0,0,1.00961,153.042568,58324.914176,54210.737555,10.024196,25,6578.438762,7140.539752,87198.213272,0.003107,13196.1914,17035.637788,269388.790487,0.0,NonVPN,Video-Streaming,0,,inf
145127.94839,15.589634,10.987929,2727.734034,3327.656447,820.252663,14.554737,160.144242,120.117947,977.069151,29.119131,164.280644,92.750041,9378.825964,62.053338,1970.550317,3280.438427,48552.803535,0.0,1300.040016,3267.281341,23929.858481,0.017442,2159.510532,2837.271457,29198.344475,0.0,66.319268,109.982591,66.172707,44.82664,17.953935,1241.3855,126.3287,72.196964,9852.389235,1,1,0,3,20,0,0,0,1.116863,197.766719,75392.520799,64832.523723,7.5448,24,6103.382275,8583.27699,119256.482401,0.0,11890.706402,12691.939808,264302.240434,0.0,NonVPN,VoIP,0,,inf
210373.279862,18.549491,14.776108,2549.843191,2647.439627,562.648148,24.912113,158.376851,96.384839,1063.173254,30.476634,186.513271,122.222289,10134.727941,89.136962,1000.974052,3323.795106,52424.77,0.029167,1454.154886,3113.640065,28328.8628,0.0,2366.445373,2323.528165,44898.057643,0.057389,76.71969,103.937738,86.178321,53.100057,20.85752,1368.042947,168.492156,110.472667,8314.81626,1,1,0,5,19,0,0,0,1.264317,167.472873,53298.52213,49181.617705,7.844769,36,7490.217697,10272.67984,148207.999626,0.066745,11003.172871,14593.950406,235012.978181,0.0,NonVPN,Email,0,,inf
239809.658673,20.864997,19.922213,3135.596553,1589.333362,624.745707,18.720757,190.297351,88.224849,662.212053,22.941062,141.197816,82.40621,12917.995568,88.987488,1443.634521,3146.457144,40098.693078,0.0,1699.354388,2757.826204,37660.630685,0.047372,1561.135917,3298.220339,36909.680631,0.0,82.622198,105.889123,60.508172,48.889971,16.893376,1222.838791,107.700244,110.401322,10660.174233,1,1,0,2,22,0,0,0,1.317818,140.412835,57732.853255,54010.64131,8.539993,28,5136.12913,9982.601014,68437.514378,0.0,12458.857498,15817.608971,294228.863785,0.06109,NonVPN,Video-Streaming,0,,inf
198590.05139,18.373099,14.783773,2221.390115,2907.068021,679.719258,22.832934,136.355395,80.5927,1014.477459,20.388597,151.266531,130.61489,9685.63273,70.134557,1615.621627,2965.79769,31393.219153,0.0,2092.706232,2197.558345,23283.238235,0.03197,2290.084975,2403.300089,39585.360837,0.102745,99.391951,116.581467,63.392595,41.405883,19.79881,971.40014,127.651895,86.151126,7430.049743,3,1,0,2,21,0,0,0,1.06989,181.366641,67440.492925,52229.182062,9.318443,29,7110.880302,9344.235771,122717.912531,0.011604,12196.950849,18817.085968,172454.470275,0.065509,NonVPN,File-Transfer,0,,inf
237133.826411,15.658061,7.947055,1707.3795,2842.821461,972.888915,22.623813,147.955693,121.199138,1062.83844,22.29867,250.700385,88.295889,6983.153223,87.799098,1208.822675,2989.79939,48033.565665,0.0,1797.311847,2627.525334,17513.442338,0.0,1861.287944,2375.163884,32581.460579,0.070206,78.927927,73.152933,51.434522,58.855665,25.516978,996.532145,118.594253,105.522489,10690.654778,1,1,0,3,21,0,0,0,1.117409,140.362604,64901.758787,69043.769755,4.982003,27,5703.36555,11563.487275,121776.899978,0.0,8411.428019,14892.272465,270565.266105,0.037636,NonVPN,Email,0,,inf
251431.541091,17.575691,22.135483,2229.80765,3239.905216,695.362855,19.736152,137.017503,102.841823,735.65352,22.609973,119.746482,121.768646,11632.011371,110.573106,1604.782159,3683.494628,47289.685343,0.03072,2019.96796,2293.140763,28918.955405,0.003512,1879.14615,2010.579943,26441.745,0.011499,93.043173,96.161428,89.860076,37.549924,21.601792,1109.174823,196.65061,111.791204,11926.457153,3,1,0,2,20,0,0,0,0.963561,162.0525,62570.899335,48001.517179,7.005439,31,5082.202525,10498.165961,158633.393206,0.0,12141.768737,17041.04929,244456.705751,0.000732,NonVPN,Email,0,,inf
253632.718947,19.221612,19.543908,2129.560869,2206.916758,731.968277,20.940198,130.93609,105.323209,969.668933,28.940038,159.302257,93.54486,11442.657857,97.222213,1348.965684,3602.428445,47000.556244,0.0,2248.62502,2407.92955,39180.097458,0.0,2114.263598,2706.446915,21911.56378,0.03291,52.295307,90.959997,71.926175,40.706709,16.746557,1029.657748,157.589314,92.708925,12294.986459,1,3,0,4,22,0,0,0,0.98467,154.402264,57087.071128,54562.649074,7.035069,32,4829.890164,8895.923394,149567.841067,0.0,9095.117839,16681.229665,270997.317474,0.0,NonVPN,VoIP,0,,inf
268962.05556,19.94099,21.889496,2339.903936,2557.600254,1049.929804,20.055454,175.389575,121.72416,1035.313429,19.692566,139.855662,104.106937,10713.243501,102.605838,1956.18468,3450.592422,39524.544401,0.0,2182.46171,2597.163345,21866.845252,0.001113,1641.53428,2585.478695,34037.894896,0.0,72.978212,83.141609,52.253277,36.835034,18.262048,755.058852,182.421548,103.614401,12150.487405,2,2,0,3,16,0,2,1,0.539066,222.327705,45544.791,65347.211535,8.615479,25,5242.467826,7257.120588,134020.238227,0.0,14882.967873,15262.205468,258592.902706,0.0,NonVPN,Video-Streaming,0,,inf
231156.398178,18.169831,19.950447,2083.865976,1918.238137,892.802037,21.510152,172.772093,85.559382,627.131284,26.305844,179.703774,137.555339,9549.133485,94.222516,1505.148127,2856.167704,37122.773948,0.0,1501.788356,2492.783322,40473.63133,0.052132,2110.893659,3582.04534,28951.63588,0.124522,73.368764,130.625766,81.593553,30.798839,25.281532,854.006719,148.131337,109.443486,8185.752415,1,2,0,3,17,1,0,0,0.858142,209.197073,52463.830692,64525.620657,7.838569,30,5141.464954,9299.963962,108979.349447,0.021353,11627.312482,23711.641282,286259.519692,0.025794,NonVPN,VoIP,0,,inf
264864.145919,21.297868,14.855818,2127.637833,1707.459029,880.463433,23.053426,123.118799,113.248296,783.541441,22.520538,183.873936,141.565088,8032.481731,99.980326,1595.259114,3527.438814,46576.83181,0.038075,1620.269837,3389.88094,29399.79325,0.0,2485.14518,2482.194299,35960.102527,0.0,116.276996,135.89355,58.809397,49.210843,20.018719,843.526883,168.553056,99.269174,7262.798667,2,1,0,3,18,0,0,0,1.393202,139.180452,47929.429868,63950.999561,8.52205,33,7545.419735,6856.973905,111074.225166,0.0,12769.242902,13181.122938,272980.159047,0.028982,NonVPN,Email,0,,inf
264189.330462,18.342441,20.576523,2809.174576,2576.969971,876.342739,17.348423,123.950535,118.590226,768.436756,26.770468,197.205787,133.264622,6664.476891,110.23964,1385.375934,2854.452348,40103.819611,0.051839,2036.921928,2540.131822,23848.819694,0.0,2271.090858,2156.017817,33276.894532,0.134054,86.617676,108.826066,48.540819,35.058857,22.864959,854.258978,199.856558,102.576398,16401.453014,1,1,2,3,19,0,1,0,0.959734,203.747322,72093.465761,68853.476766,7.94361,24,5240.880189,8574.571442,150133.627836,0.073593,10122.118505,13105.502852,296982.288938,0.0,NonVPN,Audio-Streaming,0,,inf
171190.978287,15.51531,18.331905,1780.258942,2703.83251,838.371693,18.270604,204.903533,96.962132,1082.815224,17.70916,132.539125,119.10924,12671.806649,77.730098,1436.130915,2488.584563,36567.21315,0.009656,1640.393967,1989.014813,22829.244471,0.0,2171.570169,3101.180837,37626.427032,0.0,94.485699,108.213135,60.07878,43.729687,17.663184,931.130217,213.03226,120.481419,9538.821237,1,1,0,2,24,1,0,0,0.796965,184.145521,59212.705869,54610.310263,9.543931,30,6856.043057,7088.474636,93704.320053,0.030854,11820.708452,19599.026663,169549.920586,0.03518,NonVPN,Browsing,0,,inf
280442.633286,14.82872,19.680313,1892.839792,2462.901234,649.817167,17.268803,143.494017,82.046825,777.075786,18.385741,243.539504,100.088854,10064.241131,64.92158,1742.127581,3296.284535,38644.308455,0.0,2081.688794,1217.951339,25549.355971,0.0,1952.980011,4062.67723,31933.927961,0.049511,106.087863,107.588211,52.722786,34.595651,22.683513,1166.494086,181.215104,122.202067,14665.504686,2,1,0,2,18,0,0,0,0.778023,152.908874,51412.231288,70927.668703,9.473696,30,6017.746237,10468.491282,108677.891316,0.018949,10417.259519,10215.24697,259012.600459,0.0,NonVPN,P2P,0,,inf
254179.285843,11.578318,15.668279,2028.294875,3162.407193,723.173831,16.130105,159.837317,86.485028,1028.070811,19.628679,186.831666,158.897423,9090.83298,98.19309,981.417855,2708.68393,45475.488507,0.0,1999.076279,2798.871305,22882.641046,0.050765,1552.63342,2414.479359,35404.447683,0.078351,65.544181,98.551987,61.685021,50.324616,24.26251,834.539807,195.051922,123.945791,13211.126522,1,1,0,3,19,0,0,0,1.070323,154.146674,41056.041281,64936.988776,4.474263,27,5779.355114,7473.992951,120706.685284,0.047929,9814.219896,16404.733757,253671.779494,0.0,NonVPN,Video-Streaming,0,,inf
195700.016758,18.501764,15.0579,2315.554267,1949.407077,636.785089,15.745228,142.181471,92.922182,959.090358,16.343944,174.536084,95.138672,10413.445223,90.423419,1379.630587,2770.909411,55038.336685,0.0,1670.486187,2650.356076,28642.653504,0.0,1347.793927,2451.479489,28128.56477,0.083961,112.611621,95.12232,44.828629,50.978157,16.468125,811.034289,146.323168,90.990898,9361.503547,1,4,0,3,23,0,0,0,1.132764,146.286128,54558.325009,61047.606215,6.174946,28,4681.492438,8905.457836,112482.162403,0.024399,11118.447852,14189.748254,240371.54035,0.023059,NonVPN,VoIP,0,,inf
196522.589545,16.912985,12.885067,2637.806252,2846.720619,1034.616757,15.980253,180.603197,105.159637,870.478408,22.372901,144.841268,83.352968,8215.389314,73.526237,1802.122066,2334.818092,43125.649814,0.021785,1915.829751,2808.39507,35110.561714,0.0,2031.518232,2652.044997,41971.456618,0.104993,62.807354,60.902577,66.146621,53.67002,27.045118,1019.538237,206.454694,129.881093,12636.599989,1,1,0,2,19,0,0,0,1.087404,163.121629,51081.603756,39738.064656,8.623104,26,5145.595042,10693.786897,120869.779971,0.003421,10355.175466,13437.768226,200130.831614,0.0,NonVPN,File-Transfer,0,,inf
259978.020405,16.237562,18.957688,2334.453641,2256.232336,753.162225,18.292849,217.808448,106.527273,927.19693,29.901052,220.165899,82.665619,9118.920889,94.720853,1554.105043,3070.980179,41255.10477,0.0,2139.854993,1924.516673,27692.284234,0.0,1629.3298,2959.857443,36057.264255,0.0,96.185386,119.397861,59.252345,47.028506,18.37084,1001.555811,129.536404,132.325027,12051.973473,1,1,0,2,21,0,0,1,0.675212,163.760034,74890.719663,64273.655507,10.461207,26,2942.454273,9454.299681,135561.460435,0.007226,11682.455352,15874.788038,153728.654354,0.08313,NonVPN,Browsing,0,,inf
224109.793792,14.220822,22.399864,2587.565386,2727.794821,910.78924,15.842042,147.815852,110.975503,790.303025,19.6872,182.546768,112.020729,10607.348291,71.433593,757.557054,3730.62959,33812.656283,0.0,1092.631704,3078.723135,31891.82641,0.01551,2109.24383,1761.678274,27970.784151,0.0,69.218104,91.30828,62.658957,53.15215,14.671266,898.568667,186.132847,83.366503,9652.901007,1,2,0,3,18,0,0,0,0.697841,224.533106,55152.03789,50728.694884,6.377444,27,5723.819527,9221.472852,118988.740124,0.0,7697.171604,13982.766262,193155.434553,0.01346,NonVPN,File-Transfer,0,,inf
220682.683985,15.501544,17.871517,2357.989848,2447.179189,703.881151,24.480129,141.359117,112.989912,847.329386,23.929715,175.504586,114.578128,8782.059587,96.643908,1785.765135,3804.138631,49981.381878,0.0,1417.641139,2701.907432,34161.984797,0.0,1748.869449,3502.496873,38197.565201,0.052899,73.643119,87.014044,70.248019,42.871921,17.800915,752.062177,149.814534,115.751504,7282.603258,1,1,0,2,22,0,0,0,0.595676,166.731749,56982.579062,53673.487258,9.312641,28,7178.416387,10548.920961,123388.025411,0.008789,12230.207716,18134.262264,149868.959533,0.0,NonVPN,Email,0,,inf
220351.345892,15.535068,20.497372,1491.128242,1968.601364,701.828715,20.555642,172.467392,116.427439,853.61062,27.587678,203.009264,120.725049,9458.479593,88.168004,1131.519369,2548.202509,44623.938586,0.0,1665.37561,2911.130437,28917.358498,0.0,1904.060695,3213.597443,27736.098897,0.010464,79.201869,82.853205,56.831796,32.269368,20.394705,678.913257,196.851385,98.344496,8970.735418,2,1,0,3,18,0,0,1,0.799097,152.76782,41243.085663,55630.879532,7.175258,25,4901.717735,9451.267181,114926.911837,0.0,10524.180024,15057.993662,273652.940352,0.036151,NonVPN,Video-Streaming,0,,inf
237843.272234,16.795454,19.375848,2854.428844,2586.826909,968.299252,15.823701,132.782807,55.399644,924.511659,26.797303,97.205522,113.72807,10533.199694,104.357763,1098.642998,3645.317105,42070.342,0.029552,1759.222043,2778.325488,35989.87332,0.0,2102.277731,3429.883422,33184.631391,0.0,89.735021,120.794685,73.918862,50.791401,11.561033,796.995098,147.637366,100.807631,13038.876702,1,1,0,3,22,0,0,0,1.18677,145.216029,72333.71991,71540.270721,7.357845,27,5808.036804,9223.648096,140555.78182,0.0,10090.60439,12782.121269,222471.820167,0.098295,NonVPN,Browsing,0,,inf
251903.473376,14.313656,14.7401,1566.981833,2211.37581,909.323865,18.462686,124.129363,76.259423,1005.21589,23.648944,159.678577,103.89391,13272.060145,115.855555,1770.093583,2190.788127,40857.66678,0.0,1976.204223,3095.989619,31762.70155,0.0,1762.035198,3112.767717,38406.84782,0.007048,81.868989,96.866117,62.906243,50.799284,22.268597,903.82084,163.543232,98.42863,8595.40484,2,2,0,4,19,0,0,0,0.941782,161.727945,70415.57287,49489.254295,6.472568,33,5551.054293,8656.964886,139592.898247,0.019069,13541.964714,14659.255444,286117.479605,0.101734,NonVPN,File-Transfer,0,,inf
261570.048444,13.320079,20.896743,2647.107035,2368.59591,884.406978,21.009702,160.551203,103.15472,984.06172,23.399573,206.998802,132.014751,8552.327518,94.969235,954.289413,3536.152475,51246.768877,0.0,1843.233315,2496.948396,27926.960391,0.011609,1717.672686,2681.420424,28464.14832,0.029454,83.445029,88.548209,60.40045,43.212125,24.118023,828.556005,183.860835,87.306269,11465.629121,2,1,0,2,18,0,0,0,0.687104,173.083093,48286.93943,41744.94455,7.939702,24,4891.603699,10910.444906,166365.367514,0.0,8382.674565,15324.400676,248393.462068,0.0,NonVPN,Email,0,,inf
266381.856307,22.370299,12.449488,1999.196452,3321.255007,724.825439,22.842177,167.034319,110.037454,1209.961039,25.438874,123.435115,96.131938,13238.150402,70.817217,1525.195255,1751.642687,31784.722505,0.044347,1811.651338,2423.825226,25602.477468,0.0,2249.626119,2657.293726,24686.185132,0.001509,88.369971,92.532359,61.252721,45.308827,17.455539,908.790057,186.835943,118.623586,11423.312809,2,1,1,2,20,0,0,0,0.686526,234.269507,60681.212359,62199.841427,7.955745,38,4017.304042,12134.612713,85209.176689,0.0,7259.231986,16779.495713,212304.104151,0.040964,NonVPN,Chat,0,,inf
298346.256053,14.762424,12.801276,2294.056357,2481.803099,538.026577,16.200631,130.097424,115.197211,1014.60622,22.497784,195.256179,69.618694,8534.01055,101.857021,1441.674829,2889.33086,41710.390521,0.016905,1796.968442,3002.949852,31720.991393,0.025562,2616.879724,3217.063192,44654.665692,0.0,57.06924,93.575948,57.563559,56.821255,15.93184,887.221608,177.033827,101.801845,9691.246635,1,1,0,3,20,0,0,0,0.878384,155.636188,66618.328353,58164.277722,6.24461,33,3321.937819,10159.102929,132833.597802,0.0,9346.098185,11419.143353,225418.622039,0.0,NonVPN,Audio-Streaming,0,,inf
274430.260911,16.775815,14.565898,2294.594233,2481.106744,665.385025,14.277774,166.86969,97.231634,990.196583,20.853984,185.542988,82.76779,7812.943392,95.576821,1466.112964,2261.800892,34004.96196,0.0,2110.560069,2219.467912,30759.106527,0.01227,1910.110943,2935.082099,25769.109156,0.0,100.654782,122.002338,69.103544,53.913177,13.426721,746.311267,155.760283,143.481555,9436.448846,2,1,0,3,21,0,0,0,0.942633,189.402713,37291.498867,61384.62843,9.342255,28,6872.049513,7499.034628,113285.66366,0.026373,12530.315587,19105.838929,249650.282431,0.0,NonVPN,Chat,0,,inf
271214.421636,10.7727,22.596539,1215.118057,3084.106518,708.688165,22.539834,163.775244,89.398615,973.076036,23.626542,203.132007,153.268381,7206.481326,40.482698,1295.250085,2921.201082,39145.584594,0.0,2082.668671,1953.537815,32434.185571,0.031923,2113.927727,3045.520211,39809.515605,0.002678,75.010449,104.404481,66.483955,52.206416,13.835386,870.267894,133.358562,110.097367,11308.076508,1,1,0,3,17,0,1,0,0.998853,178.753678,44716.305054,55151.599982,8.306505,33,4532.284634,9010.676387,125960.45733,0.028278,11768.211457,14933.719277,217920.268346,0.102349,NonVPN,VoIP,0,,inf
215960.611693,12.279893,12.690555,2060.137201,3039.912428,717.063533,25.319052,149.803398,107.974841,777.249177,20.793624,182.949881,119.554582,9193.983115,100.001159,1548.29846,2381.788728,39422.512884,0.0,1647.680421,2790.418777,27274.137048,0.0,1914.853285,2263.53936,37037.551725,0.040285,48.682464,82.62127,63.816429,33.588111,22.817579,1069.989279,160.188136,86.069591,5840.978274,2,1,0,2,20,0,0,1,0.803201,177.450148,56372.637104,57543.770577,9.169231,23,4810.754241,8398.569709,137029.00138,0.010142,8780.103774,18576.772979,294312.431049,0.059069,NonVPN,Chat,0,,inf
329389.359197,20.982282,19.103744,2117.462561,1743.746406,801.56497,21.86889,151.175928,59.41082,853.567342,26.787834,146.760353,113.280687,10238.082172,114.117247,1831.576559,2982.372188,43389.205806,0.010753,2010.397454,2851.504644,37695.030026,0.0,2150.487588,3045.655149,32560.397097,0.0,79.121656,83.72151,78.121918,48.03986,17.136255,567.471509,182.541345,112.530685,9611.601668,2,2,0,2,22,0,0,0,0.796481,176.548731,77619.985236,55645.276312,9.224517,27,3328.253518,8672.5917,126465.260667,0.010095,10688.302836,20284.619029,245884.468122,0.0,NonVPN,Video-Streaming,0,,inf
206403.095321,10.969473,19.066711,2297.185488,2104.23331,793.61038,19.482135,133.138486,77.148366,965.623231,23.024493,160.851808,92.938894,9277.725538,110.808669,1452.073299,3063.417715,44332.18761,0.068219,1958.894147,2721.774059,33448.059323,0.0,2066.264415,2553.566466,24510.613673,0.017142,84.992193,91.02832,71.186868,39.155013,13.623016,787.067233,119.234103,106.084654,8646.259835,1,2,0,3,20,0,0,0,0.879357,137.532737,55390.01993,64272.234475,7.756051,26,3558.736206,10660.416892,129001.148107,0.0,10276.549568,13718.755372,269242.326632,0.0,NonVPN,VoIP,0,,inf
231826.801063,11.737213,22.553484,2462.282703,2250.224475,827.628117,23.506824,151.505007,115.219418,1372.691836,23.455154,161.126036,90.409697,5714.787395,116.34328,1310.91956,3704.204911,50137.978412,0.0,1498.416201,3416.513464,29621.648191,0.0,1623.737614,2728.706287,43228.313856,0.034272,82.617378,123.449642,75.074372,47.70639,29.994031,859.917449,197.611446,92.926061,11625.127186,1,1,0,2,24,1,0,0,0.98121,115.687093,66229.59093,71038.985322,7.988598,32,5663.010856,9261.949774,147302.938055,0.095267,7666.636489,15898.286014,238133.814069,0.0,NonVPN,Chat,0,,inf
282381.819193,16.739837,24.238532,2635.705498,3238.680741,627.320352,17.098091,130.460331,111.434525,743.317442,19.948124,143.668084,164.509939,9256.783434,104.061085,1112.564436,3752.532838,28591.080313,0.0,1563.034857,2702.43188,25717.355504,0.0762,2181.160354,2452.439873,40105.416512,0.0,71.497712,111.479694,33.509495,50.952018,17.432859,784.233617,223.156667,90.43817,11720.646339,1,1,0,3,18,0,1,0,1.234644,170.154629,81381.873,45733.516916,8.986123,28,6460.893997,11066.534008,87674.143189,0.001918,11123.733203,13749.869588,258932.399658,0.073043,NonVPN,File-Transfer,0,,inf
